	10	11	11A	11B	12	12A	12B	14A	14B	15	15A	15B	16	17	17A	17B	18	18A	18B	20A	20B	21	21A	21B	22	23	23A	23B	24	24A	24B	27	28	29	2A	2B	3	30	33	34	35	36	39	3A	3B	4	40	41	42	45	46	47	48	5	51	52	53	54	57	58	59	5A	5B	6	60	6A	6B	8A	8B	9	9A	9B
20B	0.5085700154304504	0.4881625473499298	0.4963752329349518	0.4656572639942169	0.5252165198326111	0.4814351499080658	0.4763534963130951	0.5025110840797424	0.4662128090858459	0.4647515416145325	0.486593633890152	0.513399600982666	0.488179475069046	0.4851210415363312	0.4946342706680298	0.539876401424408	0.4644849002361298	0.5006203651428223	0.4722336232662201	0.4810551404953003	0	0.4436255693435669	0.4789915084838867	0.5514535903930664	0.4711619019508362	0.4636493027210236	0.4107058644294739	0.4490631818771362	0.4851250648498535	0.5055986046791077	0.5069259405136108	0.4411903023719788	0.4876982271671295	0.4648579657077789	0.4968014657497406	0.4340382516384125	0.5375695824623108	0.4980581402778625	0.4875921905040741	0.4995821714401245	0.4285054504871368	0.4459961950778961	0.4714386165142059	0.4853925704956055	0.4581145346164703	0.4850447773933411	0.4736996591091156	0.5305449962615967	0.4556211233139038	0.4472617208957672	0.4699648320674896	0.4687874019145966	0.4961581826210022	0.5249946117401123	0.4807928502559662	0.4901227653026581	0.5158185958862305	0.4429495334625244	0.3729218244552612	0.4671041369438171	0.4608758687973022	0.5029239654541016	0.4878872931003571	0.4744772613048553	0.5039054751396179	0.4939278662204742	0.4974623620510101	0.4504472017288208	0.4587432146072388	0.4841718673706055	0.5061795115470886	0.4767756462097168
21	0.4810841679573059	0.5129896402359009	0.5497778058052063	0.5541534423828125	0.5502120852470398	0.4946807622909546	0.5285355448722839	0.5625952482223511	0.530799388885498	0.4931718409061432	0.5362049341201782	0.5523086786270142	0.5005776882171631	0.5148901343345642	0.5375154614448547	0.5416073203086853	0.5421435236930847	0.5403649210929871	0.4761794209480286	0.5454565286636353	0.4436255693435669	0	0.5000782608985901	0.5375667810440063	0.4440643191337585	0.4856953024864197	0.5158984065055847	0.4867545366287231	0.5260664820671082	0.5722498893737793	0.4504961371421814	0.4531581699848175	0.4420309960842133	0.5603164434432983	0.5209859013557434	0.5344186425209045	0.5913320779800415	0.5538526177406311	0.5516653656959534	0.5374062657356262	0.4498628377914429	0.4615104794502258	0.5122140645980835	0.4829273223876953	0.5370976328849792	0.5284835696220398	0.5383763909339905	0.5941803455352783	0.5059772133827209	0.4739331901073456	0.4741365313529968	0.5242347717285156	0.5206548571586609	0.5513872504234314	0.4656022489070892	0.4623115360736847	0.5452748537063599	0.5475342869758606	0.4747042953968048	0.4945477843284607	0.4270485639572144	0.5276456475257874	0.5317313075065613	0.5534905195236206	0.5314487218856812	0.5231814384460449	0.5040595531463623	0.4662589728832245	0.5102766156196594	0.5549088716506958	0.5664018988609314	0.5808796286582947
21A	0.4884906113147736	0.5075271725654602	0.4920939803123474	0.4861933290958405	0.5042222738265991	0.4754512310028076	0.499473363161087	0.5366276502609253	0.4895088374614716	0.5311717987060547	0.4853311777114868	0.4626008272171021	0.5625621676445007	0.5606206059455872	0.4869951605796814	0.457990974187851	0.5188153386116028	0.4926020503044128	0.4632585346698761	0.5022503733634949	0.4789915084838867	0.5000782608985901	0	0.408241331577301	0.5230706334114075	0.4983410239219666	0.474779337644577	0.5103092193603516	0.521251916885376	0.5019893050193787	0.4513788819313049	0.5497404336929321	0.4629213213920593	0.5401891469955444	0.546949028968811	0.4746246933937073	0.5468695163726807	0.4996522068977356	0.4931039214134216	0.5036395788192749	0.4744212031364441	0.4170716106891632	0.4926023483276367	0.4570434391498566	0.4959938228130341	0.5377550721168518	0.4998989403247833	0.5437445640563965	0.4862390160560608	0.5198507308959961	0.4636180102825165	0.496478796005249	0.4722327589988708	0.5479533076286316	0.4683330953121185	0.5113201141357422	0.5425231456756592	0.4921780824661255	0.433069258928299	0.4384982883930206	0.4738084971904755	0.4829817116260529	0.5188978910446167	0.4885904490947723	0.4675410091876984	0.4651253521442413	0.4503930807113647	0.4426929652690887	0.4942591488361359	0.5104255080223083	0.5224801301956177	0.5361073613166809
21B	0.5305298566818237	0.5562356114387512	0.5596217513084412	0.554016649723053	0.5646184682846069	0.4950977563858032	0.5527639389038086	0.5800224542617798	0.5368356108665466	0.5491062998771667	0.579653263092041	0.5798366069793701	0.5877956748008728	0.6011732816696167	0.5326045155525208	0.5175904631614685	0.5598632097244263	0.5747488141059875	0.4935552179813385	0.5603537559509277	0.5514535903930664	0.5375667810440063	0.408241331577301	0	0.5550543665885925	0.5183558464050293	0.5366883873939514	0.5374678373336792	0.5706965923309326	0.5781909227371216	0.4825159311294556	0.5681916475296021	0.4765067100524902	0.5962759256362915	0.5887009501457214	0.5435646772384644	0.5778947472572327	0.5516688823699951	0.5607390999794006	0.5522830486297607	0.5196142196655273	0.4402328431606293	0.5727289319038391	0.5023861527442932	0.5639169216156006	0.5564646124839783	0.5780255794525146	0.582520067691803	0.5282063484191895	0.5526019334793091	0.4692701995372772	0.5458816289901733	0.5212642550468445	0.5844399929046631	0.5102863311767578	0.5469846129417419	0.6006363034248352	0.5414481163024902	0.4781198799610138	0.4930718541145325	0.4835117757320404	0.5280430316925049	0.5640302896499634	0.5528252720832825	0.5288991332054138	0.5026081204414368	0.4920373857021332	0.488692045211792	0.5358306765556335	0.5642187595367432	0.5950299501419067	0.5620408058166504
22	0.4664077162742615	0.4556276500225067	0.4872088730335236	0.474463164806366	0.4925355613231659	0.4734968543052673	0.4564436972141266	0.4406586289405823	0.4826363921165466	0.4113175868988037	0.4546269476413727	0.473758339881897	0.4538631439208984	0.4519049227237701	0.4314702451229095	0.5285261869430542	0.48456010222435	0.4780207574367523	0.4456070959568024	0.4727586805820465	0.4711619019508362	0.4440643191337585	0.5230706334114075	0.5550543665885925	0	0.4609977304935455	0.4271358549594879	0.4470825493335724	0.4492187201976776	0.5013056993484497	0.495541900396347	0.523626446723938	0.5143588185310364	0.4745633900165558	0.4919604659080505	0.4706780314445496	0.4731490015983582	0.5038169622421265	0.4944296479225159	0.4345417022705078	0.4501034915447235	0.509357750415802	0.4650665521621704	0.4860418736934662	0.487896203994751	0.5105643272399902	0.4711489677429199	0.5452361702919006	0.4902954399585724	0.4302912354469299	0.4342201948165894	0.4873881936073303	0.4902189373970032	0.5252684950828552	0.4753231108188629	0.4969217777252197	0.4712629914283752	0.4979472756385803	0.4938649833202362	0.5090806484222412	0.3966526091098785	0.4771352410316467	0.48085817694664	0.5003798604011536	0.4901287853717804	0.45530766248703	0.5250715613365173	0.4796212911605835	0.4509069919586182	0.4903402924537659	0.4847031831741333	0.4935539960861206
23	0.5134731531143188	0.4389661848545074	0.487497866153717	0.4557214081287384	0.4803432822227478	0.4837085008621216	0.4384884536266327	0.4845507740974426	0.4630789160728455	0.4721952974796295	0.497460275888443	0.4763579368591309	0.463639110326767	0.4658205211162567	0.445455014705658	0.4570745825767517	0.414598822593689	0.4674114286899567	0.4329279363155365	0.4910933077335358	0.4636493027210236	0.4856953024864197	0.4983410239219666	0.5183558464050293	0.4609977304935455	0	0.4341776371002197	0.4646640419960022	0.4443860650062561	0.5091503858566284	0.4875802099704742	0.4747680127620697	0.4845951199531555	0.469721257686615	0.4826880097389221	0.4742071628570557	0.4426424503326416	0.4796351492404938	0.4387908279895782	0.4832843840122223	0.4387856721878052	0.4703358113765717	0.4993408620357513	0.479205310344696	0.4685171246528625	0.4018133878707886	0.4511633515357971	0.5223009586334229	0.4230099618434906	0.4580668210983276	0.4206176996231079	0.456379234790802	0.47323077917099	0.4736945629119873	0.4298569560050964	0.4790587425231934	0.4834460318088531	0.4500091969966888	0.4178022444248199	0.4383650124073029	0.4199772775173187	0.4760966002941132	0.4677240252494812	0.4468604028224945	0.4964277148246765	0.4309240281581879	0.4357713460922241	0.4239475727081299	0.4315646290779114	0.4698216319084167	0.4589037299156189	0.5068498253822327
23A	0.4986439943313599	0.42839714884758	0.4256057441234589	0.4448236227035522	0.4666442573070526	0.4844487905502319	0.4273467361927032	0.4486460387706757	0.4418043196201324	0.446647584438324	0.4066901803016663	0.4334842562675476	0.453554630279541	0.4365875720977783	0.3834889233112335	0.4868219196796417	0.4093075394630432	0.4220908284187317	0.4265671968460083	0.4016710221767426	0.4107058644294739	0.5158984065055847	0.474779337644577	0.5366883873939514	0.4271358549594879	0.4341776371002197	0	0.3719201683998108	0.4356151223182678	0.4274148941040039	0.4974284172058105	0.4860425591468811	0.4836443960666656	0.4160584807395935	0.4774286448955536	0.4019572138786316	0.4352914392948151	0.4552391469478607	0.4288707375526428	0.4332680702209473	0.4245911538600922	0.4579156041145325	0.484779417514801	0.4406921863555908	0.4029480516910553	0.4737621545791626	0.4128837585449219	0.5178389549255371	0.4499788284301758	0.4431366622447968	0.4041081368923187	0.451799601316452	0.4259021580219269	0.4944262206554413	0.4903142154216766	0.5164404511451721	0.4155422151088715	0.4245765805244446	0.4345231950283051	0.445007860660553	0.4491573870182037	0.467650443315506	0.4880079329013824	0.4454571604728699	0.4557065665721893	0.4280033111572266	0.4728326201438904	0.3875423967838287	0.4194205105304718	0.4684464931488037	0.4553964734077454	0.4624789953231812
23B	0.4839527308940887	0.4816311895847321	0.4872356057167053	0.5085003972053528	0.5257970690727234	0.5105394721031189	0.4716561436653137	0.5289492011070251	0.5173635482788086	0.5012237429618835	0.4921782314777374	0.4939347803592682	0.5265111923217773	0.4693047404289246	0.4698071479797363	0.5493394136428833	0.4723909795284271	0.5083759427070618	0.4499942660331726	0.5032655596733093	0.4490631818771362	0.4867545366287231	0.5103092193603516	0.5374678373336792	0.4470825493335724	0.4646640419960022	0.3719201683998108	0	0.4660775363445282	0.515428900718689	0.4976234436035156	0.4959182143211365	0.5349711179733276	0.5080971717834473	0.5494058132171631	0.487712562084198	0.5191299915313721	0.5173437595367432	0.5073146224021912	0.4883741736412048	0.4171395301818848	0.4872950911521912	0.5273608565330505	0.4600301384925842	0.4758094549179077	0.4492076337337494	0.4952329695224762	0.5874345898628235	0.4969224035739899	0.4204139411449432	0.4611170291900635	0.5377904772758484	0.4771099388599396	0.5291796922683716	0.4804249703884125	0.4858598709106445	0.4767194390296936	0.5283182263374329	0.46383997797966	0.4616764783859253	0.436848372220993	0.4827086329460144	0.5319289565086365	0.4829776585102081	0.5252624750137329	0.4807460606098175	0.5183189511299133	0.4798080623149872	0.4649020731449127	0.5184919834136963	0.5339468717575073	0.5198203921318054
24	0.4990980625152588	0.4319795370101929	0.4769596457481384	0.4857645332813263	0.4796429872512817	0.5052505731582642	0.4535925686359406	0.4573909938335419	0.4677020013332367	0.418493926525116	0.4775519073009491	0.4789564907550812	0.4516291618347168	0.4189473390579224	0.4335787296295166	0.4864298105239868	0.4488458335399628	0.4834541082382202	0.452815055847168	0.4238813817501068	0.4851250648498535	0.5260664820671082	0.521251916885376	0.5706965923309326	0.4492187201976776	0.4443860650062561	0.4356151223182678	0.4660775363445282	0	0.5134044885635376	0.5283092260360718	0.4929937124252319	0.5428062081336975	0.4555405378341675	0.505408763885498	0.4724232852458954	0.4581677913665771	0.4906781017780304	0.4712437987327576	0.4837645888328552	0.4842073917388916	0.5080862045288086	0.4496506452560425	0.4815420806407928	0.5001344680786133	0.4516505300998688	0.4644819796085358	0.5456898808479309	0.4665617048740387	0.4675005376338959	0.4477835595607758	0.4611488580703735	0.471504271030426	0.4937804341316223	0.4906528294086456	0.5026905536651611	0.4868892729282379	0.4465703070163727	0.4564152359962463	0.4833570420742035	0.4566924571990967	0.4715103209018707	0.4705183804035187	0.4624916017055511	0.5153370499610901	0.4521120190620422	0.5276252627372742	0.4829045236110687	0.4845816791057587	0.4833353757858276	0.4894047379493713	0.4945394992828369
24A	0.5278049111366272	0.4695936441421509	0.4561770558357239	0.4304146468639374	0.4985221326351166	0.4851977229118347	0.434226006269455	0.4462108016014099	0.4462199211120605	0.4788336455821991	0.4056999683380127	0.4512682259082794	0.525402307510376	0.4851327836513519	0.4275541305541992	0.4780263602733612	0.459837794303894	0.4228623509407043	0.4839008748531342	0.4044051170349121	0.5055986046791077	0.5722498893737793	0.5019893050193787	0.5781909227371216	0.5013056993484497	0.5091503858566284	0.4274148941040039	0.515428900718689	0.5134044885635376	0	0.5525950193405151	0.5535047054290771	0.567895770072937	0.4059745669364929	0.4915933012962341	0.4487181007862091	0.429263710975647	0.5032592415809631	0.4242161214351654	0.3949838578701019	0.4760154783725739	0.4839827120304108	0.5006060600280762	0.5187880396842957	0.411050409078598	0.5169143676757812	0.3870413601398468	0.4858062267303467	0.4792641699314117	0.4806873202323914	0.4773129522800446	0.5111531019210815	0.4711218178272247	0.4920102655887604	0.5103068351745605	0.5354243516921997	0.4690375924110413	0.4354472160339355	0.4923971891403198	0.4988032281398773	0.491552472114563	0.4873254597187042	0.5202291011810303	0.4211030304431915	0.4739853143692017	0.4352826178073883	0.523245096206665	0.463225245475769	0.415711522102356	0.5027828812599182	0.4615571200847626	0.4730908572673798
24B	0.4800420999526978	0.5079780220985413	0.5228325128555298	0.5154774188995361	0.5199211239814758	0.5054745674133301	0.4961148500442505	0.5463604331016541	0.5223634243011475	0.5168539881706238	0.5323580503463745	0.5079287886619568	0.5256438851356506	0.556577205657959	0.5074514746665955	0.4989068806171417	0.5338147878646851	0.514747142791748	0.4436194002628326	0.521111786365509	0.5069259405136108	0.4504961371421814	0.4513788819313049	0.4825159311294556	0.495541900396347	0.4875802099704742	0.4974284172058105	0.4976234436035156	0.5283092260360718	0.5525950193405151	0	0.5426902770996094	0.4492712616920471	0.5542619824409485	0.5188790559768677	0.530177891254425	0.5543753504753113	0.5126646161079407	0.4908223748207092	0.5171099305152893	0.4791339337825775	0.4281710982322693	0.5017451643943787	0.4760222136974335	0.5294667482376099	0.5282050371170044	0.5216302275657654	0.5555033683776855	0.4711740016937256	0.5113368630409241	0.4561886787414551	0.5286890864372253	0.496209591627121	0.5285743474960327	0.4328168034553528	0.480902761220932	0.520643949508667	0.5121834874153137	0.4698788821697235	0.5016104578971863	0.4622999727725983	0.4962039589881897	0.502774715423584	0.5543552041053772	0.4868254661560059	0.4749677777290344	0.4494713842868805	0.451585978269577	0.5122714638710022	0.5118373036384583	0.5473724603652954	0.5642586350440979
27	0.5248631238937378	0.5257580876350403	0.498517245054245	0.4979031383991241	0.5555346608161926	0.4929397106170654	0.5156117081642151	0.552606463432312	0.5072451233863831	0.4982205629348755	0.5201616287231445	0.5869924426078796	0.5181060433387756	0.5100770592689514	0.5598518252372742	0.55287766456604	0.4908519387245178	0.5777438282966614	0.4774183332920074	0.5384214520454407	0.4411903023719788	0.4531581699848175	0.5497404336929321	0.5681916475296021	0.523626446723938	0.4747680127620697	0.4860425591468811	0.4959182143211365	0.4929937124252319	0.5535047054290771	0.5426902770996094	0	0.512820839881897	0.5365100502967834	0.5615522861480713	0.520752489566803	0.5551133751869202	0.5224384665489197	0.5398825407028198	0.541590690612793	0.4927545189857483	0.4884228408336639	0.5070067048072815	0.5271998047828674	0.5465716123580933	0.4810363352298737	0.4823636412620544	0.5792905688285828	0.5337921380996704	0.4427640736103058	0.5030602812767029	0.4936182796955109	0.5518854260444641	0.5447332262992859	0.4438086152076721	0.5114971995353699	0.5140823721885681	0.5162384510040283	0.4651939272880554	0.5033247470855713	0.4772832691669464	0.5229596495628357	0.5174657106399536	0.5346692204475403	0.5560694336891174	0.528528094291687	0.5350393652915955	0.4867337942123413	0.4964640438556671	0.5198649168014526	0.5590165853500366	0.5440613031387329
28	0.5147120952606201	0.5512111783027649	0.546059250831604	0.5418703556060791	0.5730035901069641	0.5098382234573364	0.5519677400588989	0.5968397259712219	0.5532128810882568	0.537892758846283	0.5533146262168884	0.5362827777862549	0.5436949133872986	0.5552002787590027	0.5559264421463013	0.5391728281974792	0.542793869972229	0.5535833835601807	0.4459944069385529	0.5499740242958069	0.4876982271671295	0.4420309960842133	0.4629213213920593	0.4765067100524902	0.5143588185310364	0.4845951199531555	0.4836443960666656	0.5349711179733276	0.5428062081336975	0.567895770072937	0.4492712616920471	0.512820839881897	0	0.5631687641143799	0.5559242367744446	0.5426061153411865	0.5676382184028625	0.5112178325653076	0.5236072540283203	0.5344353914260864	0.4689912796020508	0.4553060829639435	0.5042814016342163	0.5150868892669678	0.555728018283844	0.5288420915603638	0.5509577393531799	0.6019783616065979	0.4804776310920715	0.5421460270881653	0.4847500622272491	0.5269500613212585	0.513938844203949	0.5554705858230591	0.4539243876934052	0.5251069068908691	0.5670248866081238	0.5458045601844788	0.4972639679908752	0.4898749589920044	0.4639346897602081	0.5140095353126526	0.5150287747383118	0.5364571213722229	0.5195674896240234	0.5251867771148682	0.4805592000484467	0.4805960953235626	0.5219029784202576	0.5539945960044861	0.5600697994232178	0.5816927552223206
29	0.5328489542007446	0.4236066937446594	0.4651317596435547	0.4241001904010773	0.4467408955097198	0.4684129357337952	0.4698304831981659	0.353328675031662	0.4314421713352203	0.4297437369823456	0.4243513941764832	0.4181032478809357	0.4380714297294617	0.4597316384315491	0.4505733847618103	0.4642968475818634	0.4503998160362244	0.4141892790794373	0.4949524998664856	0.3882143199443817	0.4648579657077789	0.5603164434432983	0.5401891469955444	0.5962759256362915	0.4745633900165558	0.469721257686615	0.4160584807395935	0.5080971717834473	0.4555405378341675	0.4059745669364929	0.5542619824409485	0.5365100502967834	0.5631687641143799	0	0.4364810883998871	0.4042535424232483	0.4034517705440521	0.4374918043613434	0.4178395569324493	0.4314306080341339	0.4856315553188324	0.5169045329093933	0.4741973280906677	0.5199573040008545	0.4445536434650421	0.5044125914573669	0.3818293213844299	0.4566543698310852	0.4531286656856537	0.5116543769836426	0.4861996471881866	0.4551583230495453	0.4302478134632111	0.4503804743289948	0.5203458070755005	0.5283442139625549	0.4523355960845947	0.4280824661254883	0.4767185151576996	0.4995528757572174	0.4907037615776062	0.4668895602226257	0.4706312716007233	0.416059136390686	0.4849768877029419	0.4506556391716003	0.5392493009567261	0.4799119234085083	0.4600487947463989	0.4707281887531281	0.4415015578269958	0.4487502872943878
2A	0.5579633116722107	0.4265353083610535	0.4731217622756958	0.4372790157794952	0.4552869498729706	0.4759601056575775	0.4639569818973541	0.4565808475017548	0.4239492118358612	0.4721821844577789	0.4588240087032318	0.4322370886802673	0.4796293377876282	0.5480952858924866	0.4826454222202301	0.4261418879032135	0.5060514211654663	0.4591802358627319	0.5327766537666321	0.4749175906181335	0.4968014657497406	0.5209859013557434	0.546949028968811	0.5887009501457214	0.4919604659080505	0.4826880097389221	0.4774286448955536	0.5494058132171631	0.505408763885498	0.4915933012962341	0.5188790559768677	0.5615522861480713	0.5559242367744446	0.4364810883998871	0	0.4046191275119781	0.4486518800258636	0.458850771188736	0.4630773961544037	0.5352629423141479	0.5139178037643433	0.5412428975105286	0.4904110729694366	0.5198020339012146	0.4814735651016235	0.4961898326873779	0.4400137364864349	0.4273581504821777	0.4155958294868469	0.5320844054222107	0.4764126539230347	0.4236585795879364	0.4522345066070557	0.4348920583724976	0.5453944206237793	0.5222696661949158	0.4940766990184784	0.4588744938373566	0.4580225646495819	0.5465435981750488	0.502039909362793	0.4560054540634155	0.4545812010765076	0.471577525138855	0.459788978099823	0.4307322204113007	0.4671318829059601	0.414332777261734	0.4683315455913544	0.413449764251709	0.3887124955654144	0.4555748105049133
2B	0.5459871292114258	0.3987731635570526	0.4348625838756561	0.3784870505332947	0.4205209612846375	0.4376187324523926	0.4370701313018799	0.4014526009559631	0.3932994306087494	0.4514739811420441	0.4231257438659668	0.4379168748855591	0.4674939811229706	0.5222234129905701	0.4513007700443268	0.4354489743709564	0.4515376687049866	0.4383755922317505	0.4796487987041473	0.4090765416622162	0.4340382516384125	0.5344186425209045	0.4746246933937073	0.5435646772384644	0.4706780314445496	0.4742071628570557	0.4019572138786316	0.487712562084198	0.4724232852458954	0.4487181007862091	0.530177891254425	0.520752489566803	0.5426061153411865	0.4042535424232483	0.4046191275119781	0	0.4180300831794739	0.4369805157184601	0.4226197898387909	0.4814649224281311	0.4823067188262939	0.4984398782253265	0.464608371257782	0.4652211368083954	0.437553197145462	0.5080403089523315	0.4130801558494568	0.4449766278266907	0.3970867097377777	0.4893820285797119	0.4493365883827209	0.4429013729095459	0.409880518913269	0.4634202420711517	0.5193378925323486	0.5270248055458069	0.4462649822235107	0.4008992314338684	0.399857372045517	0.4958950877189636	0.4692751169204712	0.4198573231697083	0.4507932066917419	0.4162477254867554	0.4207225143909454	0.3783538043498993	0.4589516520500183	0.4144989848136902	0.4426617622375488	0.4126279354095459	0.4257053136825562	0.3998925387859344
3	0.5389434099197388	0.412522166967392	0.4241607487201691	0.3831854164600372	0.4390094876289368	0.456467479467392	0.4483275711536407	0.3944236934185028	0.4511355757713318	0.4418264031410217	0.4309867918491364	0.4303876459598541	0.4809545874595642	0.4619451463222504	0.4304101467132568	0.4386807382106781	0.4216354191303253	0.4227029979228973	0.4829428493976593	0.4401600062847137	0.5375695824623108	0.5913320779800415	0.5468695163726807	0.5778947472572327	0.4731490015983582	0.4426424503326416	0.4352914392948151	0.5191299915313721	0.4581677913665771	0.429263710975647	0.5543753504753113	0.5551133751869202	0.5676382184028625	0.4034517705440521	0.4486518800258636	0.4180300831794739	0	0.4412123262882233	0.4140076637268066	0.4329516291618347	0.5163145661354065	0.5260534286499023	0.4723227620124817	0.5037028193473816	0.4335313141345978	0.4491020441055298	0.3938082158565521	0.467881053686142	0.424418717622757	0.5069162249565125	0.4439365267753601	0.4688377380371094	0.4507060348987579	0.4656793773174286	0.5246365666389465	0.5434176921844482	0.4452936053276062	0.4131425619125366	0.4900137186050415	0.5023937225341797	0.4845355451107025	0.4473606050014496	0.4723829030990601	0.3969388902187347	0.4731453359127045	0.43240886926651	0.509125828742981	0.4692938327789307	0.4572907686233521	0.4592610001564026	0.4184126853942871	0.4363100528717041
30	0.5694292783737183	0.454747200012207	0.4723529517650604	0.4518695473670959	0.4710155427455902	0.4845843613147736	0.4696164131164551	0.4796465337276459	0.4442569613456726	0.4512718915939331	0.4424051642417908	0.4213236272335052	0.4514201581478119	0.5407679080963135	0.4988910257816315	0.4230819046497345	0.4692190587520599	0.462525874376297	0.4978852868080139	0.4921820461750031	0.4980581402778625	0.5538526177406311	0.4996522068977356	0.5516688823699951	0.5038169622421265	0.4796351492404938	0.4552391469478607	0.5173437595367432	0.4906781017780304	0.5032592415809631	0.5126646161079407	0.5224384665489197	0.5112178325653076	0.4374918043613434	0.458850771188736	0.4369805157184601	0.4412123262882233	0	0.4380021393299103	0.4878919720649719	0.4918085336685181	0.4842506349086761	0.4628845155239105	0.5287342667579651	0.5168944597244263	0.5252877473831177	0.4376561343669891	0.4507545828819275	0.4350419044494629	0.5282108783721924	0.4800733327865601	0.4481745064258575	0.4266307353973389	0.4249893426895142	0.5170301795005798	0.5206087231636047	0.5262070298194885	0.4519945681095123	0.475974977016449	0.4915144145488739	0.5084062218666077	0.469190388917923	0.4683632850646973	0.4775575995445251	0.4296208024024963	0.4422862529754639	0.5115898251533508	0.4526405036449432	0.5019963979721069	0.4358905553817749	0.4858616888523102	0.4897741377353668
33	0.5560814142227173	0.3890447914600372	0.4015089273452759	0.3776865899562836	0.4364418387413025	0.4593186378479004	0.4200597703456879	0.4020432829856873	0.3850736021995544	0.4381702542304993	0.426708847284317	0.3926240503787994	0.4469207525253296	0.4942348897457123	0.4052384793758392	0.3911790549755096	0.4167511165142059	0.3916700482368469	0.4681528210639954	0.4341462850570679	0.4875921905040741	0.5516653656959534	0.4931039214134216	0.5607390999794006	0.4944296479225159	0.4387908279895782	0.4288707375526428	0.5073146224021912	0.4712437987327576	0.4242161214351654	0.4908223748207092	0.5398825407028198	0.5236072540283203	0.4178395569324493	0.4630773961544037	0.4226197898387909	0.4140076637268066	0.4380021393299103	0	0.435457319021225	0.4593586325645447	0.480962723493576	0.4810875356197357	0.4883057773113251	0.4811594784259796	0.4740939736366272	0.3871734440326691	0.4488164484500885	0.4228602647781372	0.494284451007843	0.4330967366695404	0.444311797618866	0.40828537940979	0.4469576776027679	0.4953069090843201	0.5197632908821106	0.5044156312942505	0.3744780123233795	0.4426527917385101	0.4645466804504395	0.5013471841812134	0.4865073561668396	0.4454928040504456	0.4098032712936401	0.4022675156593323	0.4221048951148987	0.4763161838054657	0.4349546134471893	0.4407461881637573	0.4420707225799561	0.4386818706989288	0.4387422502040863
34	0.4919687211513519	0.4659967124462128	0.430794358253479	0.4372850954532623	0.4792510569095612	0.4630401730537415	0.4049421846866608	0.45233154296875	0.4854786992073059	0.4366232752799988	0.4381048381328583	0.4908556342124939	0.4852738976478577	0.460911363363266	0.4397098422050476	0.5078015923500061	0.4666470587253571	0.4540567994117737	0.4653706550598145	0.4463193416595459	0.4995821714401245	0.5374062657356262	0.5036395788192749	0.5522830486297607	0.4345417022705078	0.4832843840122223	0.4332680702209473	0.4883741736412048	0.4837645888328552	0.3949838578701019	0.5171099305152893	0.541590690612793	0.5344353914260864	0.4314306080341339	0.5352629423141479	0.4814649224281311	0.4329516291618347	0.4878919720649719	0.435457319021225	0	0.4585824310779572	0.4817875027656555	0.5068485736846924	0.5086835026741028	0.4438169300556183	0.5198570489883423	0.4285028576850891	0.5082104802131653	0.4885692000389099	0.4842126965522766	0.4561338722705841	0.5124916434288025	0.4572731554508209	0.5015429854393005	0.4686816334724426	0.5042659640312195	0.4519778192043304	0.4672665596008301	0.5014885067939758	0.4923518896102905	0.4431254267692566	0.4702008664608002	0.4895435273647308	0.457714170217514	0.4691389203071594	0.4458748996257782	0.5184268951416016	0.4666349291801453	0.4210803508758545	0.5244384407997131	0.4935314357280731	0.4272662699222565
35	0.4873065948486328	0.466119259595871	0.5058568716049194	0.4961831569671631	0.5082458853721619	0.4815676510334015	0.4699545800685883	0.5032170414924622	0.4732519090175629	0.4811188280582428	0.485325962305069	0.4741822481155396	0.4757237732410431	0.482596218585968	0.4385980665683746	0.493787556886673	0.4752931594848633	0.4879889488220215	0.4467055797576904	0.4915081262588501	0.4285054504871368	0.4498628377914429	0.4744212031364441	0.5196142196655273	0.4501034915447235	0.4387856721878052	0.4245911538600922	0.4171395301818848	0.4842073917388916	0.4760154783725739	0.4791339337825775	0.4927545189857483	0.4689912796020508	0.4856315553188324	0.5139178037643433	0.4823067188262939	0.5163145661354065	0.4918085336685181	0.4593586325645447	0.4585824310779572	0	0.4272827208042145	0.5177271962165833	0.4721608459949493	0.4445303678512573	0.4473289251327515	0.4974065124988556	0.5514762997627258	0.4816245436668396	0.4020534455776215	0.3905978798866272	0.4586331844329834	0.429616779088974	0.4553876221179962	0.4495110511779785	0.4783452153205872	0.4835892915725708	0.4848307967185974	0.4333901703357697	0.4286307692527771	0.4362034797668457	0.5011711120605469	0.4882215261459351	0.4593296051025391	0.4828370213508606	0.4767935872077942	0.4810380637645721	0.4368099868297577	0.4388130307197571	0.4994770586490631	0.5203571915626526	0.521879255771637
